Scan Name,Updated,Type,Module,Source,F/P,Data
www.firstquality.com,2025-08-12 23:11:06,SIMILARDOMAIN_WHOIS,sfp_whois,windows.or.ug,0,"
**********************************************************
*            The UG ccTLD Registry Database              *
**********************************************************

Domain name:                    windows.or.ug
Status:                         ACTIVE
Expires On:                     2026-02-26
Registered On:                  2001-11-14
Renewed On:                     2025-01-16
Nameserver:                     ns1-08.azure-dns.com
Nameserver:                     ns2-08.azure-dns.net
Nameserver:                     ns3-08.azure-dns.org
Nameserver:                     ns4-08.azure-dns.info

Registrant Contact Information:  
Registrant Name:                Domain Administrator
Registrant Organization:        Microsoft Corporation
Registrant Country:             US
Registrant State / Province:    WA
Registrant City:                Redmond
Registrant Address:             One Microsoft Way
Registrant Postal Code:         98052
Registrant Phone:               +1.4258828080
Registrant Email:               "
www.firstquality.com,2025-08-12 20:21:33,SIMILARDOMAIN_WHOIS,sfp_whois,azure.it,0,"
*********************************************************************
* Please note that the following result could be a subgroup of      *
* the data contained in the database.                               *
*                                                                   *
* Additional information can be visualized at:                      *
* http://web-whois.nic.it                                           *
*********************************************************************

Domain:             azure.it
Status:             ok
Signed:             no
Created:            2011-01-16 09:12:01
Last Update:        2025-02-16 00:59:48
Expire Date:        2026-01-31

Registrant
  Organization:     Domain Profit Srl
  Address:          Via Alessandro Manzoni 48
                    Cinisello Balsamo
                    20092
                    MI
                    IT
  Created:          2024-05-23 14:07:46
  Last Update:      2025-07-04 12:53:49

Admin Contact
  Name:             Domain Profit Srl
  Addre"
www.firstquality.com,2025-08-12 20:01:36,SIMILARDOMAIN_WHOIS,sfp_whois,firstquality.it,0,"
*********************************************************************
* Please note that the following result could be a subgroup of      *
* the data contained in the database.                               *
*                                                                   *
* Additional information can be visualized at:                      *
* http://web-whois.nic.it                                           *
*********************************************************************

Domain:             firstquality.it
Status:             ok
Signed:             no
Created:            2014-05-18 09:00:03
Last Update:        2025-07-02 00:49:00
Expire Date:        2026-06-16

Registrant
  Organization:     Domain Profit Srl
  Address:          Via Alessandro Manzoni 48
                    Cinisello Balsamo
                    20092
                    MI
                    IT
  Created:          2024-05-23 14:07:46
  Last Update:      2025-07-04 12:53:49

Admin Contact
  Name:             Domain Profit Srl
"
www.firstquality.com,2025-08-12 23:51:26,SIMILARDOMAIN_WHOIS,sfp_whois,trafficmanager.it,0,"
*********************************************************************
* Please note that the following result could be a subgroup of      *
* the data contained in the database.                               *
*                                                                   *
* Additional information can be visualized at:                      *
* http://web-whois.nic.it                                           *
*********************************************************************

Domain:             trafficmanager.it
Status:             ok
Signed:             no
Created:            2012-05-23 16:56:35
Last Update:        2025-06-24 00:48:25
Expire Date:        2026-06-08

Registrant
  Organization:     Domain Profit Srl
  Address:          Via Alessandro Manzoni 48
                    Cinisello Balsamo
                    20092
                    MI
                    IT
  Created:          2024-05-23 14:07:46
  Last Update:      2025-07-04 12:53:49

Admin Contact
  Name:             Domain Profit Sr"
www.firstquality.com,2025-08-12 22:44:25,SIMILARDOMAIN_WHOIS,sfp_whois,windows.it,0,"
*********************************************************************
* Please note that the following result could be a subgroup of      *
* the data contained in the database.                               *
*                                                                   *
* Additional information can be visualized at:                      *
* http://web-whois.nic.it                                           *
*********************************************************************

Domain:             windows.it
Status:             ok
Signed:             no
Created:            1997-02-07 00:00:00
Last Update:        2024-09-01 00:43:38
Expire Date:        2025-08-16

Registrant
  Organization:     Microsoft Srl
  Address:          Via Rivoltana 13/A
                    Segrate
                    20090
                    MI
                    IT
  Created:          2007-03-01 10:28:12
  Last Update:      2010-12-27 11:03:42

Admin Contact
  Name:             Mauro Meanti
  Organization:     Microsoft S"
www.firstquality.com,2025-08-12 20:21:11,SIMILARDOMAIN_WHOIS,sfp_whois,azure.com.im,0,"
                This information has been redacted to comply with European Union General Data Protection Regulations (GDPR). Please contact us at info@nic.im if you have any further queries.
              
Domain Name:	azure.com.im
Domain Managers
Name: Redacted
Address
Redacted
Domain Owners / Registrant
Name: Redacted
Address
Redacted
Administrative Contact
Name: Redacted
Address
Redacted
Billing Contact
Name: Redacted
Address
Redacted
Technical Contact
Name: Redacted
Address
Redacted
Domain Details
Expiry Date: 18/06/2026 00:59:59
Name Server:ns-cloud-c3.googledomains.com.
Name Server:ns-cloud-c4.googledomains.com.
Name Server:ns-cloud-c1.googledomains.com.
Name Server:ns-cloud-c2.googledomains.com.
"
www.firstquality.com,2025-08-12 20:21:11,SIMILARDOMAIN_WHOIS,sfp_whois,azure.im,0,"
                This information has been redacted to comply with European Union General Data Protection Regulations (GDPR). Please contact us at info@nic.im if you have any further queries.
              
Domain Name:	azure.im
Domain Managers
Name: Redacted
Address
Redacted
Domain Owners / Registrant
Name: Redacted
Address
Redacted
Administrative Contact
Name: Redacted
Address
Redacted
Billing Contact
Name: Redacted
Address
Redacted
Technical Contact
Name: Redacted
Address
Redacted
Domain Details
Expiry Date: 10/03/2026 00:59:45
Name Server:ns1gmz.name.com.
Name Server:ns2dky.name.com.
Name Server:ns3nrz.name.com.
Name Server:ns4hmp.name.com.
"
www.firstquality.com,2025-08-12 22:44:22,SIMILARDOMAIN_WHOIS,sfp_whois,windows.im,0,"
                This information has been redacted to comply with European Union General Data Protection Regulations (GDPR). Please contact us at info@nic.im if you have any further queries.
              
Domain Name:	windows.im
Domain Managers
Name: Redacted
Address
Redacted
Domain Owners / Registrant
Name: Redacted
Address
Redacted
Administrative Contact
Name: Redacted
Address
Redacted
Billing Contact
Name: Redacted
Address
Redacted
Technical Contact
Name: Redacted
Address
Redacted
Domain Details
Expiry Date: 22/02/2026 00:59:44
Name Server:ns1-08.azure-dns.com.
Name Server:ns2-08.azure-dns.net.
Name Server:ns3-08.azure-dns.org.
Name Server:ns4-08.azure-dns.info.
"
www.firstquality.com,2025-08-12 22:42:00,SIMILARDOMAIN_WHOIS,sfp_whois,windows.nom.es,0,"
    Conditions of use for the whois service via port 43 for .es domains

    Access will only be enabled for  IP addresses  authorised  by Red.es.  A maximum of one  IP address per
    user/organisation is permitted.

    Red.es accepts  no responsibility  whatsoever  for  the availability  of access to WHOIS,  which may be
    suspended at any time and without prior warning at the discretion of the public entity.

    The service will be limited to the data established by Red.es.

    The user  promises  to make use of the service and to  carry out any action derived  from the aforesaid
    use in accordance with  current applicable  regulations, in particular with legislation on “.es” domain
    names and personal data protection.

    In particular, the user undertakes not to use  the service  to carry out abusive  or speculative domain
    name registrations, pursuant to section 5 of the Sixth Additional Provision of Law 34/2002, of 11 July,
    on Services of the  Information  Society a"
www.firstquality.com,2025-08-12 22:42:01,SIMILARDOMAIN_WHOIS,sfp_whois,windows.com.es,0,"
    Conditions of use for the whois service via port 43 for .es domains

    Access will only be enabled for  IP addresses  authorised  by Red.es.  A maximum of one  IP address per
    user/organisation is permitted.

    Red.es accepts  no responsibility  whatsoever  for  the availability  of access to WHOIS,  which may be
    suspended at any time and without prior warning at the discretion of the public entity.

    The service will be limited to the data established by Red.es.

    The user  promises  to make use of the service and to  carry out any action derived  from the aforesaid
    use in accordance with  current applicable  regulations, in particular with legislation on “.es” domain
    names and personal data protection.

    In particular, the user undertakes not to use  the service  to carry out abusive  or speculative domain
    name registrations, pursuant to section 5 of the Sixth Additional Provision of Law 34/2002, of 11 July,
    on Services of the  Information  Society a"
www.firstquality.com,2025-08-12 20:50:28,SIMILARDOMAIN_WHOIS,sfp_whois,azure.me.uk,0,"
    Domain name:
        azure.me.uk

    Data validation:
        Nominet was able to match the registrant's name and address against a 3rd party data source on 21-Apr-2017

    Registrar:
        Fasthosts Internet Ltd [Tag = LIVEDOMAINS]
        URL: https://www.fasthosts.co.uk

    Relevant dates:
        Registered on: 21-Apr-2017
        Expiry date:  21-Apr-2027
        Last updated:  22-Mar-2025

    Registration status:
        Registered until expiry date.

    Name servers:
        ns1.livedns.co.uk         217.160.81.244  2001:8d8:fe:53:fa::1
        ns2.livedns.co.uk         217.160.82.244  2001:8d8:fe:53:fa::2
        ns3.livedns.co.uk         185.132.35.244  2607:f1c0:fe:53:185:132:35:244

    WHOIS lookup made at 16:20:26 12-Aug-2025

-- 
This WHOIS information is provided for free by Nominet UK the central registry
for .uk domain names. This information and the .uk WHOIS are:

    Copyright Nominet UK 1996 - 2025.

You may not access the .uk WHOIS or use any d"
www.firstquality.com,2025-08-12 20:50:27,SIMILARDOMAIN_WHOIS,sfp_whois,azure.uk,0,"
    Domain name:
        azure.uk

    Data validation:
        Nominet was not able to match the registrant's name and/or address against a 3rd party source on 22-Aug-2023

    Registrar:
        CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]
        URL: https://www.cscdbs.com

    Relevant dates:
        Registered on: 17-Jun-2014
        Expiry date:  17-Jun-2026
        Last updated:  12-Jun-2025

    Registration status:
        Registered until expiry date.

    Name servers:
        ns1-07.azure-dns.com
        ns2-07.azure-dns.net
        ns3-07.azure-dns.org
        ns4-07.azure-dns.info

    WHOIS lookup made at 16:20:25 12-Aug-2025

-- 
This WHOIS information is provided for free by Nominet UK the central registry
for .uk domain names. This information and the .uk WHOIS are:

    Copyright Nominet UK 1996 - 2025.

You may not access the .uk WHOIS or use any data from it except as permitted
by the terms of use available in full at https://www.nominet.uk/whois"
www.firstquality.com,2025-08-12 23:11:10,SIMILARDOMAIN_WHOIS,sfp_whois,windows.me.uk,0,"
    Domain name:
        windows.me.uk

    Data validation:
        Nominet was able to match the registrant's name and address against a 3rd party data source on 05-Jan-2023

    Registrar:
        Andrews &amp; Arnold Limited [Tag = AAISP]
        URL: https://aa.net.uk

    Relevant dates:
        Registered on: 14-Jan-2002
        Expiry date:  14-Jan-2026
        Last updated:  13-Jan-2024

    Registration status:
        Registered until expiry date.

    Name servers:
        primary-dns.co.uk         194.4.174.1  2001:8b0:0:30::51bb:1e29
        secondary-dns.co.uk       194.4.173.1  2001:8b0:0:81::51bb:5120

    WHOIS lookup made at 18:41:07 12-Aug-2025

-- 
This WHOIS information is provided for free by Nominet UK the central registry
for .uk domain names. This information and the .uk WHOIS are:

    Copyright Nominet UK 1996 - 2025.

You may not access the .uk WHOIS or use any data from it except as permitted
by the terms of use available in full at https://www.no"
www.firstquality.com,2025-08-12 23:11:12,SIMILARDOMAIN_WHOIS,sfp_whois,windows.org.uk,0,"
    Domain name:
        windows.org.uk

    Data validation:
        Nominet was able to match the registrant's name and address against a 3rd party data source on 10-Dec-2012

    Registrar:
        Dr Peter Houston t/a Openstrike [Tag = OPENSTRIKE]
        URL: https://www.openstrike.co.uk/domains/nominetinfo.html

    Relevant dates:
        Registered on: 15-May-2024
        Expiry date:  15-May-2026
        Last updated:  17-Apr-2025

    Registration status:
        Registered until expiry date.

    Name servers:
        server0.dns.openstrike.co.uk  85.119.82.83  2001:ba8:1f1:f070::e00
        server1.dns.openstrike.co.uk  93.93.135.192  2a00:1098:80:48::2:1
        server2.dns.openstrike.co.uk  46.235.230.84  2a00:1098:82:b0::1:1

    WHOIS lookup made at 18:41:10 12-Aug-2025

-- 
This WHOIS information is provided for free by Nominet UK the central registry
for .uk domain names. This information and the .uk WHOIS are:

    Copyright Nominet UK 1996 - 2025.

You may "
www.firstquality.com,2025-08-12 20:57:23,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 19:58:59,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 20:46:43,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 20:40:56,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 20:06:58,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 20:28:01,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
www.firstquality.com,2025-08-12 20:20:33,AFFILIATE_WEB_CONTENT,sfp_crossref,preprod.fqtissue.com,0,"
<!DOCTYPE html>
<!--[if IE 9]><html lang=""en"" class=""ie9 no-js""><![endif]-->
<!--[if !IE]><!-->
<html lang=""en"">
<!--<![endif]-->
<head>


    <meta charset=""utf-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
    <meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"">
    <meta http-equiv=""cache-control"" content=""no-cache"" />
    <link rel=""canonical"" href=""https://preprod.fqtissue.com/"" />
    <title>Home Page | FQTissue</title>
    <meta name=""keywords"" content=""baby, cute"" />

<!-- Facebook Open Graph -->
<meta property=""og:title"" content=""Panda"" />
<meta property=""og:site_name"" content=""Panda"" />
<meta property=""og:image"" content=""https://preprod.fqtissue.com/-/media/project/cuties/logo/cuties-facebook_tags.jpg"" />
<meta property=""og:description"" content=""A new generation of baby care for a new generation of parents."" />
<meta property=""og:url"" content=""https://preprod.fqtissue.com"
