Scan Name,Updated,Type,Module,Source,F/P,Data
www.xerispharma.com,2025-11-21 17:42:36,DOMAIN_WHOIS,sfp_whois,akamaitechnologies.com,0,"   Domain Name: AKAMAITECHNOLOGIES.COM
   Registry Domain ID: 2914642_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2025-07-16T11:17:16Z
   Creation Date: 1998-08-18T04:00:00Z
   Registry Expiry Date: 2026-08-17T04:00:00Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name S"
www.xerispharma.com,2025-11-21 19:51:22,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,altair.com,0,"   Domain Name: ALTAIR.COM
   Registry Domain ID: 1753836_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2024-02-07T02:20:53Z
   Creation Date: 1992-02-12T05:00:00Z
   Registry Expiry Date: 2029-02-13T05:00:00Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: PDNS73.ULTRADNS.BIZ
   Name Server: PDNS73.ULTRADNS.COM
   Name Server: PDNS73.ULTRADNS.NET
   Name Server: PDNS73.ULTRADNS.ORG
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: ht"
www.xerispharma.com,2025-11-21 19:05:21,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,alvotech.com,0,"   Domain Name: ALVOTECH.COM
   Registry Domain ID: 14559811_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2025-10-06T11:12:23Z
   Creation Date: 1999-12-04T00:43:41Z
   Registry Expiry Date: 2027-12-04T00:43:41Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS0.DNSMADEEASY.COM
   Name Server: NS1.DNSMADEEASY.COM
   Name Server: NS2.DNSMADEEASY.COM
   Name Server: NS3.DNSMADEEASY.COM
   Name Server: NS4.DNSMADEEASY.COM
   DNSSEC: signedDelegation
   DNSSEC DS Data: 52560 13 2 C860A00100B0884D51C6A1D5187B6C03A9E0FFD"
www.xerispharma.com,2025-11-21 21:40:49,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,alzheon.com,0,"   Domain Name: ALZHEON.COM
   Registry Domain ID: 1810045402_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-22T13:15:23Z
   Creation Date: 2013-06-22T00:25:44Z
   Registry Expiry Date: 2026-06-22T00:25:44Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS71.DOMAINCONTROL.COM
   Name Server: NS72.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 20"
www.xerispharma.com,2025-11-21 22:40:04,AFFILIATE_DOMAIN_WHOIS,sfp_whois,amazonaws.com,0,"   Domain Name: AMAZONAWS.COM
   Registry Domain ID: 197784869_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2024-01-29T18:09:26Z
   Creation Date: 2005-08-18T02:10:45Z
   Registry Expiry Date: 2027-01-16T04:59:59Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: "
www.xerispharma.com,2025-11-21 19:12:54,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,amnhealthcare.com,0,"   Domain Name: AMNHEALTHCARE.COM
   Registry Domain ID: 1049166_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.domain.com
   Registrar URL: http://www.domain.com
   Updated Date: 2025-07-09T05:46:05Z
   Creation Date: 1998-03-31T05:00:00Z
   Registry Expiry Date: 2026-03-30T04:00:00Z
   Registrar: Domain.com - Network Solutions, LLC
   Registrar IANA ID: 886
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8003337680
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1-07.AZURE-DNS.COM
   Name Server: NS2-07.AZURE-DNS.NET
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-21T13:42:49Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration "
www.xerispharma.com,2025-11-21 19:41:19,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,anipharmaceuticals.com,0,"   Domain Name: ANIPHARMACEUTICALS.COM
   Registry Domain ID: 77504234_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2023-07-25T11:21:04Z
   Creation Date: 2001-09-19T12:18:35Z
   Registry Expiry Date: 2028-09-19T12:18:35Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS27.WORLDNIC.COM
   Name Server: NS28.WORLDNIC.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-21T14:11:01Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration"
www.xerispharma.com,2025-11-21 21:51:18,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,apergy.com,0,"   Domain Name: APERGY.COM
   Registry Domain ID: 1633745742_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-04-04T14:21:53Z
   Creation Date: 2011-01-06T19:27:08Z
   Registry Expiry Date: 2026-12-31T11:59:59Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS1-07.AZURE-DNS.COM
   Name Server: NS2-07.AZURE-DNS.NET
   Name Server: NS3-07.AZURE-DNS.ORG
   Name Server: NS4-07.AZURE-DNS.INFO
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint "
www.xerispharma.com,2025-11-21 21:11:48,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,apexigen.com,0,"   Domain Name: APEXIGEN.COM
   Registry Domain ID: 1610563390_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-08-11T19:01:20Z
   Creation Date: 2010-08-11T00:00:27Z
   Registry Expiry Date: 2026-08-11T00:00:27Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS29.DOMAINCONTROL.COM
   Name Server: NS30.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2"
www.xerispharma.com,2025-11-21 22:17:42,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,aptinyx.com,0,"   Domain Name: APTINYX.COM
   Registry Domain ID: 1947563367_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.namecheap.com
   Registrar URL: http://www.namecheap.com
   Updated Date: 2025-08-31T18:29:48Z
   Creation Date: 2015-07-17T19:46:58Z
   Registry Expiry Date: 2027-07-17T19:46:58Z
   Registrar: NameCheap, Inc.
   Registrar IANA ID: 1068
   Registrar Abuse Contact Email: abuse@namecheap.com
   Registrar Abuse Contact Phone: +1.6613102107
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: QUINTON.NS.CLOUDFLARE.COM
   Name Server: SUNNY.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-21T16:47:13Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registr"
www.xerispharma.com,2025-11-21 19:39:35,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,awholdings.com,0,"   Domain Name: AWHOLDINGS.COM
   Registry Domain ID: 1862618840_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2023-06-12T13:26:15Z
   Creation Date: 2014-06-12T18:45:53Z
   Registry Expiry Date: 2028-06-12T18:45:53Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NADIA.NS.CLOUDFLARE.COM
   Name Server: SONNY.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois databas"
www.xerispharma.com,2025-11-21 22:40:02,AFFILIATE_DOMAIN_WHOIS,sfp_whois,azure.com,0,"   Domain Name: AZURE.COM
   Registry Domain ID: 3838715_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2025-09-22T12:20:12Z
   Creation Date: 1994-10-25T04:00:00Z
   Registry Expiry Date: 2026-10-24T04:00:00Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: NS1-39"
www.xerispharma.com,2025-11-21 21:32:37,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,banle-intl.com,0,"   Domain Name: BANLE-INTL.COM
   Registry Domain ID: 1954172274_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.webnic.cc
   Registrar URL: http://www.webnic.cc
   Updated Date: 2024-12-19T08:56:37Z
   Creation Date: 2015-08-20T07:40:04Z
   Registry Expiry Date: 2026-08-20T07:40:04Z
   Registrar: Web Commerce Communications Limited dba WebNic.cc
   Registrar IANA ID: 460
   Registrar Abuse Contact Email: compliance_abuse@webnic.cc
   Registrar Abuse Contact Phone: +60.189836788
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: PORTER.NS.CLOUDFLARE.COM
   Name Server: RAFE.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-21T16:02:17Z <<<

For more inform"
www.xerispharma.com,2025-11-21 19:09:02,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,bxp.com,0,"   Domain Name: BXP.COM
   Registry Domain ID: 2895482_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-30T18:03:44Z
   Creation Date: 1998-09-23T04:00:00Z
   Registry Expiry Date: 2026-09-22T04:00:00Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS33.DOMAINCONTROL.COM
   Name Server: NS34.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-2"
www.xerispharma.com,2025-11-21 19:08:13,CO_HOSTED_SITE_DOMAIN_WHOIS,sfp_whois,cannaeholdings.com,0,"   Domain Name: CANNAEHOLDINGS.COM
   Registry Domain ID: 2116928546_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2025-07-21T14:02:42Z
   Creation Date: 2017-04-23T02:39:30Z
   Registry Expiry Date: 2027-04-23T02:39:30Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS1-E1.FNF.COM
   Name Server: NS2-E2.FNF.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-11-21T13:38:00Z <<<

For more information on Whois status codes, p"
